dataset,seed,method,perturbation,split,pearson,pearson_delta,l2,approach,label
norman_from_scfoundation,5,additive_model,FOXA1+FOXL2,test,0.9969359631901966,0.8825690330569862,2.386622038024523,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,FOXA3+FOXA1,test,0.9979642127138301,0.9365003987757131,1.885518244287152,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,FOXA3+FOXL2,test,0.9936793918455941,0.8688458982050243,3.351411024922176,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,FOXF1+HOXB9,test,0.9972592880996017,0.9045066508760223,2.167019615881546,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,IGDCC3+MAPK1,test,0.9956548261358984,0.8495314563896871,3.319024850066042,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,IGDCC3+PRTG,test,0.9946768608861667,0.9206080146889203,3.547320018721232,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,JUN+CEBPA,test,0.9919596456230373,0.9326762691895076,4.292658484237238,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,KIF18B+KIF2C,val,0.9963843663862388,0.4850677634528314,2.456152229933074,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,KLF1+BAK1,val,0.9992647673425632,0.9541436933377666,1.133393493239842,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,KLF1+MAP2K6,val,0.9984831191871948,0.9380163209494778,1.705282698029732,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,LYL1+CEBPB,test,0.995403213972221,0.872924268092747,3.273368539852469,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,MAP2K3+IKZF3,test,0.9968678865966208,0.9458175210096822,2.283699725528704,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,MAP2K3+MAP2K6,test,0.9972318404373004,0.9498522132707168,2.323799494376252,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,MAP2K3+SLC38A2,val,0.9986239073060331,0.8995331528418385,1.506948068167448,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,MAP2K6+SPI1,val,0.993560135930701,0.8231243610753385,4.037587449755327,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,MAPK1+PRTG,test,0.9954158519109829,0.8414739967188598,3.309434861750578,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,PLK4+STIL,test,0.9943573802445487,0.6774547220623564,3.297148110558129,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,POU3F2+FOXL2,test,0.9963934752774009,0.9088131396200868,2.505017108242663,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,PTPN12+SNAI1,val,0.9977467475879956,0.8805024068766473,2.14360967355266,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,RHOXF2+SET,val,0.9948123072131121,0.9207921639957948,3.661245818236629,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,RHOXF2+ZBTB25,test,0.997438240982145,0.9414511128832721,2.092135578672363,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SAMD1+TGFBR2,test,0.9970159581059734,0.8590168396699702,2.257231711152396,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SAMD1+ZBTB1,test,0.9978682735204822,0.9553232847461262,1.962185844211535,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SET+CEBPE,val,0.9877141291151043,0.8725607125217559,6.174492356180038,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SET+KLF1,test,0.9968127113334355,0.8979299488884132,2.58117454913174,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SGK1+TBX2,test,0.998315955086445,0.9519930696249503,1.873103301740509,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SGK1+TBX3,val,0.9981172626290533,0.925312401742439,2.019189689434064,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,SNAI1+DLX2,val,0.9947294193986764,0.8782333201065982,3.206299336182493,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,TGFBR2+IGDCC3,val,0.9985951369084263,0.9213322689198696,1.615274878290232,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,TGFBR2+PRTG,test,0.9984335435043187,0.9343424118734398,1.655776597068788,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,TMSB4X+BAK1,val,0.999182613280486,0.9019524633681785,1.193337316285808,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,UBASH3B+CNN1,val,0.9964902331226841,0.9395036141139285,2.85944790896241,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,UBASH3B+OSR2,val,0.9973118874987384,0.6566462758968582,2.585488388849978,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,UBASH3B+PTPN12,val,0.9979668254327291,0.9357089008542614,1.990769111569733,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,ZBTB10+DLX2,test,0.9895247029989817,0.873335524694087,4.445364910320207,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,ZBTB10+PTPN12,val,0.9962317320821505,0.9242637010648515,2.568440078308322,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,ZBTB10+SNAI1,test,0.99370591813945,0.9097596520746544,3.358714540383241,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,ZC3HAV1+CEBPE,test,0.9917285361729419,0.732498932045578,5.033781132342587,baseline,Additive|Baselines
norman_from_scfoundation,5,additive_model,ZC3HAV1+HOXC13,test,0.9976776371502564,0.8958847639638631,2.418587006860455,baseline,Additive|Baselines
norman_from_scfoundation,5,scfoundation,AHR+FEV,val,0.9691115951591716,0.5408220712322619,7.187603425718191,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,AHR+KLF1,test,0.9828766642708573,0.2218408557643816,6.997983852188734,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,BCL2L11+BAK1,val,0.9930940558046816,-0.1745615025326007,4.551051265918975,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,BCL2L11+TGFBR2,test,0.9934540319676011,0.1170145091567346,4.381058455985906,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,BPGM+SAMD1,val,0.9877154185221175,0.6514859104413397,5.403574241759975,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,BPGM+ZBTB1,test,0.9855409789110796,0.6067794119749218,6.142213083899206,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CBL+PTPN9,val,0.9903059016318038,0.6142356894106389,4.86818411041952,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CBL+PTPN12,val,0.9866242617150546,0.5755073785190118,5.468369821684126,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CBL+TGFBR2,val,0.9905004317864564,0.5005839099072137,4.816590051676296,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CBL+UBASH3B,val,0.9888549894397797,0.644241559955532,5.116266109708145,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CDKN1C+CDKN1B,val,0.990622876253066,0.6106081912366303,4.783648314746001,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CEBPB+CEBPA,test,0.9663703579841871,0.5138078490751764,7.385870171395876,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CEBPB+MAPK1,val,0.981145714801387,0.3621095886322185,6.237660488344176,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CEBPB+PTPN12,test,0.9877228561260808,0.6623797603963362,5.615286494123853,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CEBPE+CEBPA,val,0.9716272092117401,0.5641556670707053,6.787014556961963,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,CNN1+UBASH3A,val,0.9863396681660944,0.6600894082819735,5.46421743388056,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,DUSP9+KLF1,test,0.9801940997161446,0.4585637141173218,6.443831937725243,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,DUSP9+MAPK1,test,0.9892783777616848,0.4134659092065449,5.709610689353732,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ETS2+IGDCC3,val,0.993775440224919,0.5584572012468577,4.110533245345428,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ETS2+MAP7D1,val,0.9850433939405238,0.1929239681565362,5.72685778528786,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FEV+CBFA2T3,val,0.9615134983142518,0.4685311050069934,7.671585221742131,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOSB+CEBPB,test,0.9760549458918003,0.5511184014267546,6.410674067872604,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOSB+OSR2,val,0.9822240147808812,0.2676259218569427,5.806776139917296,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOXA1+FOXL2,test,0.9879148563913543,0.595195811895024,4.938580409736447,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOXA3+FOXA1,test,0.9880669769156102,0.61127979544377,5.110334030383489,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOXA3+FOXL2,test,0.9815140058621769,0.61027741712186,5.780549266376169,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,FOXF1+HOXB9,test,0.9885893365389333,0.5967841992409632,4.677613545053052,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,IGDCC3+MAPK1,test,0.9924838809047901,0.4087193836481889,4.406548953891844,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,IGDCC3+PRTG,test,0.9891043036158746,0.6184034167342798,5.086413618912752,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,JUN+CEBPA,test,0.9585050808887543,0.5533330543638082,8.410059679746936,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,KIF18B+KIF2C,val,0.9922729319068079,0.4049283949520483,4.152641887238017,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,KLF1+BAK1,val,0.989052291260851,0.09071291935089752,5.231675542010642,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,KLF1+MAP2K6,val,0.9884887297100784,0.06121278496552331,5.261312470593587,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,LYL1+CEBPB,test,0.9860556983036283,0.5858351532829327,5.693461786891212,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,MAP2K3+IKZF3,test,0.9840361511522467,0.5819654698032138,5.962601692053829,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,MAP2K3+MAP2K6,test,0.9905985925221186,-0.2592554792734812,4.821731541760173,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,MAP2K3+SLC38A2,val,0.9872869913082499,-0.3312450503705712,5.903769943857847,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,MAP2K6+SPI1,val,0.9898505532064438,0.4099000698021351,5.324948035912817,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,MAPK1+PRTG,test,0.9909881567055671,0.4349432001580109,4.94561624876217,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,PLK4+STIL,test,0.9895207862438385,0.5831300913177481,4.596410596323222,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,POU3F2+FOXL2,test,0.9867729531464224,0.6563128352049556,4.926315819111407,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,PTPN12+SNAI1,val,0.9900483865880596,0.5371024388101366,4.824759320394151,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,RHOXF2+SET,val,0.985012351632114,0.628969230587661,5.09109423024851,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,RHOXF2+ZBTB25,test,0.9901113646156925,0.7517952417224486,4.378483281861174,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SAMD1+TGFBR2,test,0.9908740847805254,0.6331613156420869,4.510596353394948,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SAMD1+ZBTB1,test,0.9882321460980347,0.7096343273200844,4.965271033693709,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SET+CEBPE,val,0.9822081851176251,0.3722704934075551,5.980817374923624,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SET+KLF1,test,0.9869690301690948,0.3530450563556813,5.325230258745876,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SGK1+TBX2,test,0.9908049403376062,0.6248092523841206,4.442457647182739,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SGK1+TBX3,val,0.9927876584054063,0.6119578730845712,3.918957891765833,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,SNAI1+DLX2,val,0.9851448664322169,0.5316122801596918,5.521295923138463,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,TGFBR2+IGDCC3,val,0.993268094906935,0.5673707612846255,3.967219773563013,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,TGFBR2+PRTG,test,0.9913665369513273,0.571557776031497,4.397182979329891,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,TMSB4X+BAK1,val,0.9920105098657039,0.1818717914389844,4.344195075625098,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,UBASH3B+CNN1,val,0.9853308157574869,0.5976427460540035,5.690047992020705,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,UBASH3B+OSR2,val,0.9904405634125384,0.1897590195938592,5.269520611090406,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,UBASH3B+PTPN12,val,0.9894110779273182,0.5866753626583017,4.749980577869867,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ZBTB10+DLX2,test,0.9697588586474266,0.5709063506075281,7.333169009268428,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ZBTB10+PTPN12,val,0.9870165407880052,0.6227998412620691,4.94715141048907,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ZBTB10+SNAI1,test,0.9735448938820441,0.5588192177638863,6.526028111760922,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ZC3HAV1+CEBPE,test,0.9839804877168803,0.06106725812609078,6.364040345314489,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,5,scfoundation,ZC3HAV1+HOXC13,test,0.9890610876082636,0.5653429404253894,4.885318865518499,foundation_model,scFoundation|Foundation Models
norman_from_scfoundation,1,no_change,AHR+FEV,test,0.9614934517888317,,8.334575357820224,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,AHR+KLF1,val,0.9899431838350232,,4.08296487448504,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,BCL2L11+TGFBR2,val,0.9983488345522765,,1.639891656865877,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,BPGM+ZBTB1,test,0.9868323041924343,,5.015901674179053,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CBL+CNN1,test,0.9728279912858937,,8.102047379447004,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CBL+PTPN9,val,0.9867074347104976,,6.091510028680155,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CBL+PTPN12,val,0.9833884917808585,,6.040649656811423,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CBL+TGFBR2,val,0.9915235268717323,,4.250529474859043,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CBL+UBASH3B,test,0.977118926352297,,7.778451315247553,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CDKN1B+CDKN1A,test,0.9842111428817609,,6.569539354365463,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CDKN1C+CDKN1A,val,0.9832403679407072,,6.44776188917545,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CDKN1C+CDKN1B,test,0.9861852598686139,,5.936492897482861,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPB+CEBPA,val,0.9578639505844316,,9.849423647417465,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPB+MAPK1,val,0.9842993373002079,,5.514647293018181,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPB+PTPN12,test,0.9915732537511309,,4.44936093992629,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPE+CEBPB,val,0.9702977064300928,,8.500116251883172,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPE+CNN1,test,0.9922376034570616,,4.687202954286668,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPE+KLF1,val,0.9947907121149454,,2.900903365342159,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPE+RUNX1T1,val,0.9942768020851599,,3.586624697184181,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CEBPE+SPI1,test,0.9533641517513797,,11.31608928672497,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,CNN1+MAPK1,val,0.9936993894858632,,3.777544237441206,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,DUSP9+ETS2,test,0.9900329416804227,,4.12601489010854,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,DUSP9+IGDCC3,val,0.9803643463287264,,6.364138418813614,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,DUSP9+KLF1,val,0.9773000851703242,,6.148366016647692,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,ETS2+IKZF3,val,0.9690459055714253,,7.61752254154828,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FEV+CBFA2T3,test,0.9541781319459085,,9.273872180854129,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FEV+MAP7D1,test,0.9792652813642347,,5.806751787724683,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOSB+OSR2,test,0.985696783204939,,4.917618779451129,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOSB+UBASH3B,val,0.9971182961774976,,2.53728883502771,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOXA1+FOXF1,test,0.9883174394588913,,4.897072789645557,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOXA1+HOXB9,val,0.9800005650226373,,6.494296994287099,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOXF1+FOXL2,test,0.9786102936309283,,6.855046941894178,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,FOXL2+MEIS1,val,0.986757324800819,,5.206648522299858,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,IGDCC3+MAPK1,val,0.9950871885868531,,3.192692032744483,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,IGDCC3+ZBTB25,val,0.9803903578520564,,7.35388761959197,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,IRF1+SET,test,0.980381651405651,,7.022799449824442,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,KLF1+BAK1,test,0.993185440298289,,3.37207820609747,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,KLF1+CLDN6,test,0.9819482251850227,,5.86791493325641,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,KLF1+COL2A1,test,0.986383216536025,,4.810298548695534,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,KLF1+FOXA1,val,0.9902391433854972,,3.981495868202721,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,LYL1+CEBPB,test,0.9906040008937367,,4.576003122292373,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,MAP2K3+IKZF3,val,0.9795032543607967,,6.135784726364742,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,MAP2K6+IKZF3,test,0.97778578346635,,6.351370625769826,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,MAPK1+IKZF3,val,0.9790393592361342,,6.307862951979988,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,PLK4+STIL,test,0.9899587796620872,,4.578493463887299,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,POU3F2+FOXL2,val,0.9785552174145732,,6.937801894905704,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,PRDM1+CBFA2T3,test,0.9640808607516261,,9.069915872955198,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,PTPN12+ZBTB25,test,0.9833565427245388,,6.319092030099811,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,RHOXF2+SET,test,0.9791715092798582,,7.384265920623836,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,RHOXF2+ZBTB25,test,0.9797241894959078,,7.327559664967984,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,SAMD1+TGFBR2,test,0.9888403203369307,,5.162215109680855,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,SAMD1+UBASH3B,val,0.9829573668514273,,6.836243551297501,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,SGK1+S1PR2,test,0.98335824025431,,6.33838135890525,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,SNAI1+DLX2,val,0.9774723142143633,,7.824698984618759,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,TGFBR2+ETS2,val,0.997477915179121,,2.017335675520517,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,TGFBR2+PRTG,val,0.9897652836509294,,4.694676413036687,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,UBASH3B+CNN1,val,0.9750081883873795,,7.901100652243291,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,UBASH3B+PTPN12,test,0.9839451848318335,,6.161633190033195,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,ZBTB10+PTPN12,test,0.9833517643149009,,6.298657765609969,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,ZBTB10+SNAI1,val,0.9629454450787546,,9.287668394907305,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,ZC3HAV1+CEBPA,test,0.9688563696778214,,8.416796716922102,baseline,No Change|Baselines
norman_from_scfoundation,1,no_change,ZC3HAV1+HOXC13,val,0.9935154053379385,,3.854253769688575,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,BPGM+SAMD1,test,0.9852281360569531,,5.839219445929713,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CBL+PTPN9,test,0.9867074347104976,,6.091510028680155,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CBL+PTPN12,val,0.9833884917808585,,6.040649656811423,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CDKN1B+CDKN1A,test,0.9842111428817609,,6.569539354365463,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CEBPB+CEBPA,test,0.9578639505844316,,9.849423647417465,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CEBPB+OSR2,test,0.9799567944579202,,6.51090606491237,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CEBPE+CEBPB,test,0.9702977064300928,,8.500116251883172,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CEBPE+KLF1,val,0.9947907121149454,,2.900903365342159,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,CNN1+MAPK1,val,0.9936993894858632,,3.777544237441206,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,DUSP9+MAPK1,val,0.995993585966279,,2.554492416025169,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,DUSP9+PRTG,test,0.9782406149682693,,6.65697586349888,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,DUSP9+SNAI1,test,0.9666363270294582,,8.445031495513067,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,ETS2+CEBPE,test,0.9868433330939832,,5.1557765784639,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,ETS2+IKZF3,test,0.9690459055714253,,7.61752254154828,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,ETS2+MAP7D1,val,0.988149253552392,,4.388121320959762,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,ETS2+MAPK1,val,0.9792979102337992,,6.221713069458471,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,ETS2+PRTG,val,0.9930486981857095,,3.774911140831487,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FEV+ISL2,test,0.9715398743124805,,7.117909965820783,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FEV+MAP7D1,val,0.9792652813642347,,5.806751787724683,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOSB+IKZF3,val,0.9808905503554843,,6.068428179481621,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOSB+OSR2,test,0.985696783204939,,4.917618779451129,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOSB+UBASH3B,val,0.9971182961774976,,2.53728883502771,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOXA1+FOXF1,val,0.9883174394588913,,4.897072789645557,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOXA1+FOXL2,test,0.9857019435625103,,5.508998143329021,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOXA1+HOXB9,val,0.9800005650226373,,6.494296994287099,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOXF1+FOXL2,test,0.9786102936309283,,6.855046941894178,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,FOXF1+HOXB9,test,0.9847979057968764,,5.634690381254143,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,IGDCC3+PRTG,val,0.9872418408923204,,5.315894784198198,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,IGDCC3+ZBTB25,val,0.9803903578520564,,7.35388761959197,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,JUN+CEBPB,test,0.9649894470893248,,9.069029780213253,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,KIF18B+KIF2C,val,0.9969846470872087,,2.652412058570836,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,KLF1+BAK1,val,0.993185440298289,,3.37207820609747,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,KLF1+CEBPA,val,0.9704363303265389,,8.24881947132347,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,KLF1+CLDN6,val,0.9819482251850227,,5.86791493325641,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,KLF1+FOXA1,val,0.9902391433854972,,3.981495868202721,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,LYL1+CEBPB,test,0.9906040008937367,,4.576003122292373,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,MAP2K3+IKZF3,test,0.9795032543607967,,6.135784726364742,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,MAP2K6+IKZF3,test,0.97778578346635,,6.351370625769826,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,MAP2K6+SPI1,test,0.9957447804836462,,3.142475431472936,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,MAPK1+PRTG,val,0.9940207494152539,,3.415357657655504,baseline,No Change|Baselines
norman_from_scfoundation,2,no_change,MAPK1+TGFBR2,val,0.9931497888541796,,3.468505130219103,baseline,No Change|Baselines
